Row ID;Order Priority;Discount;Unit Price;Shipping Cost;Customer ID;Customer Name;Ship Mode;Customer Segment;Product Category;Product Sub-Category;Product Container;Product Name;Product Base Margin;Country;Region;State or Province;City;Postal Code;Order Date;Ship Date;Profit;Quantity ordered new;Sales;Order ID
18461;Not Specified;0.1;30.98;8.99;2619;Brandon E Shepherd;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Boston School Pro Electric Pencil Sharpener, 1670;0.58;United States;Central;South Dakota;Sioux Falls;57103;09/02/15;11/02/15;-20.2228;4;119.37;88015
25452;Critical;0.1;20.27;3.99;2620;Phyllis Little;Regular Air;Corporate;Office Supplies;Appliances;Small Box;Fellowes Mighty 8 Compact Surge Protector;0.57;United States;South;Tennessee;Bartlett;38134;23/03/15;24/03/15;381.618;13;257.92;88017
26296;High;0.03;40.97;8.99;2621;Robyn Hayes;Express Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Sanford 52201 APSCO Electric Pencil Sharpener;0.59;United States;South;Tennessee;Brentwood;37027;19/03/15;20/03/15;-177.058;5;207.22;88016
26032;High;0.1;41.94;2.99;2626;Lillian Fischer;Regular Air;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;"Avery Trapezoid Extra Heavy Duty 4"" Binders";0.35;United States;West;California;Menlo Park;94025;07/02/15;08/02/15;164.082;6;237.8;90927
18623;Medium;0.02;30.53;19.99;2628;Danielle P Rao;Express Air;Corporate;Office Supplies;Labels;Small Box;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;0.39;United States;Central;Oklahoma;Moore;73160;17/01/15;19/01/15;-54.63;14;448.47;85916
21981;Critical;0.01;194.3;11.54;2630;Betsy Puckett;Regular Air;Small Business;Furniture;Office Furnishings;Large Box;Electrix Halogen Magnifier Lamp;0.59;United States;Central;Oklahoma;Norman;73071;05/01/15;07/01/15;690.1794;5;1000.26;85914
21982;Critical;0.02;209.84;21.21;2630;Betsy Puckett;Regular Air;Small Business;Furniture;Office Furnishings;Large Box;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;0.59;United States;Central;Oklahoma;Norman;73071;05/01/15;06/01/15;1507.6431;10;2184.99;85914
21983;Critical;0;145.45;17.85;2630;Betsy Puckett;Delivery Truck;Small Business;Technology;Office Machines;Jumbo Drum;Panasonic KX-P1150 Dot Matrix Printer;0.56;United States;Central;Oklahoma;Norman;73071;05/01/15;07/01/15;801.7468;8;1191.2;85914
22540;High;0.07;65.99;5.99;2630;Betsy Puckett;Regular Air;Small Business;Technology;Telephones and Communication;Small Box;i1000;0.58;United States;Central;Oklahoma;Norman;73071;07/01/15;08/01/15;-139.18256;3;165.71;85915
25594;Low;0.05;100.97;7.18;2638;Alicia Wood Shah;Express Air;Consumer;Technology;Computer Peripherals;Small Box;Gyration Ultra Cordless Optical Suite;0.46;United States;West;Idaho;Boise;83704;08/06/15;08/06/15;881.4681;13;1277.49;90951
21041;Not Specified;0.05;4.98;0.49;2639;Marianne Connor;Regular Air;Consumer;Office Supplies;Labels;Small Box;Avery White Multi-Purpose Labels;0.39;United States;West;New Mexico;Roswell;88201;19/03/15;19/03/15;3.84;3;14.2;90952
22438;Low;0.1;10.98;3.99;2647;Teresa Bishop;Regular Air;Corporate;Office Supplies;Appliances;Small Box;Staples Surge Protector 6 outlet;0.58;United States;West;California;Bakersfield;93309;17/03/15;24/03/15;-21.03;5;52.21;91386
22439;Low;0.01;39.98;9.2;2647;Teresa Bishop;Regular Air;Corporate;Furniture;Office Furnishings;Wrap Bag;Eldon Radial Chair Mat for Low to Medium Pile Carpets;0.65;United States;West;California;Bakersfield;93309;17/03/15;19/03/15;117.5208;4;170.32;91386
18720;High;0.01;39.98;4;2649;Leo J Olson;Regular Air;Corporate;Technology;Computer Peripherals;Small Box;Microsoft Natural Keyboard Elite;0.7;United States;East;Maryland;Edgewood;21040;11/06/15;12/06/15;-30.808;5;203.29;88814
22904;Critical;0.05;35.99;5.99;2650;Joanne Chu;Regular Air;Corporate;Technology;Telephones and Communication;Wrap Bag;Accessory41;0.38;United States;East;Pennsylvania;Baldwin;15234;04/05/15;05/05/15;524.3172;26;759.88;88815
18949;Medium;0.06;47.9;5.86;2652;Brenda Ross;Regular Air;Consumer;Office Supplies;Paper;Small Box;Xerox 1938;0.37;United States;West;California;Bakersfield;93309;25/05/15;27/05/15;21.78;2;94.2;89361
25662;Not Specified;0.05;4.98;4.62;2653;Leo Kane;Regular Air;Consumer;Technology;Computer Peripherals;Small Pack;"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack";0.64;United States;Central;Kansas;Derby;67037;22/02/15;23/02/15;-98.35;7;34.32;89360
25663;Not Specified;0.02;34.23;5.02;2653;Leo Kane;Regular Air;Consumer;Furniture;Office Furnishings;Small Box;Hand-Finished Solid Wood Document Frame;0.55;United States;Central;Kansas;Derby;67037;22/02/15;24/02/15;270.7905;11;392.45;89360
19131;Medium;0.09;89.99;42;2655;Benjamin Lam;Delivery Truck;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;Global Leather Task Chair, Black;0.66;United States;South;Georgia;Atlanta;30318;18/04/15;18/04/15;223.416;6;511.25;86063
22938;Critical;0.07;2.94;0.81;2655;Benjamin Lam;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;Prang Colored Pencils;0.4;United States;South;Georgia;Atlanta;30318;08/04/15;09/04/15;-93.9274;10;29.88;86064
19525;Critical;0.01;138.14;35;2660;Jeffrey Page;Regular Air;Small Business;Office Supplies;Storage & Organization;Large Box;SAFCO Commercial Wire Shelving, Black;;United States;East;Maine;Gorham;4038;24/02/15;26/02/15;-321.51;4;599.03;86486
18400;High;0.04;90.24;0.99;2667;Pat Baker;Regular Air;Home Office;Office Supplies;Appliances;Small Box;Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center;0.56;United States;East;Ohio;Lakewood;44107;02/04/15;04/04/15;246.2748;4;356.92;87831
18401;High;0.09;47.9;5.86;2667;Pat Baker;Express Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1938;0.37;United States;East;Ohio;Lakewood;44107;02/04/15;04/04/15;93.9504;3;136.16;87831
19294;High;0.04;10.4;5.4;2668;Carlos Hanson;Regular Air;Corporate;Furniture;Office Furnishings;Small Pack;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";0.51;United States;Central;South Dakota;Rapid City;57701;28/03/15;29/03/15;29.98;12;130.74;87830
19295;High;0.08;4.28;4.79;2668;Carlos Hanson;Regular Air;Corporate;Office Supplies;Paper;Small Box;Xerox 1962;0.4;United States;Central;South Dakota;Rapid City;57701;28/03/15;30/03/15;-121.2;12;49.87;87830
18870;Not Specified;0.06;3.93;0.99;2668;Carlos Hanson;Regular Air;Home Office;Office Supplies;Rubber Bands;Wrap Bag;Staples Vinyl Coated Paper Clips;0.39;United States;Central;South Dakota;Rapid City;57701;21/04/15;23/04/15;10.7824;6;24.18;87832
5338;High;0.05;165.2;19.99;2670;Yvonne Mann;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Economy Rollaway Files;0.59;United States;West;California;Los Angeles;90049;29/05/15;29/05/15;2008.71;167;27587.55;37924
5339;High;0.09;17.99;8.65;2670;Yvonne Mann;Regular Air;Home Office;Office Supplies;Pens & Art Supplies;Small Box;Model L Table or Wall-Mount Pencil Sharpener;0.57;United States;West;California;Los Angeles;90049;29/05/15;29/05/15;-80.53;71;1191.58;37924
23338;High;0.05;165.2;19.99;2671;Lloyd Fuller;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Economy Rollaway Files;0.59;United States;South;Tennessee;Brentwood;37027;29/05/15;29/05/15;-48.958;42;6938.19;90551
18147;Critical;0.03;41.32;58.66;2677;Geoffrey Rivera;Express Air;Small Business;Furniture;Office Furnishings;Medium Box;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;0.76;United States;South;Virginia;Winchester;22601;16/06/15;17/06/15;-32.816;10;419.27;86633
18148;Critical;0;6.88;2;2677;Geoffrey Rivera;Regular Air;Small Business;Office Supplies;Paper;Wrap Bag;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;0.39;United States;South;Virginia;Winchester;22601;16/06/15;16/06/15;-15.61;5;36;86633
22848;Low;0.09;8.74;1.39;2684;Edna Michael;Express Air;Small Business;Office Supplies;Envelopes;Small Box;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";0.38;United States;South;Florida;Port Charlotte;33952;15/02/15;20/02/15;23.616;1;11.78;89146
22849;Low;0.09;18.97;9.03;2684;Edna Michael;Regular Air;Small Business;Office Supplies;Paper;Small Box;Computer Printout Paper with Letter-Trim Perforations;0.37;United States;South;Florida;Port Charlotte;33952;15/02/15;20/02/15;-1748.012;1;20.96;89146
25649;Low;0.07;4.97;5.71;2684;Edna Michael;Regular Air;Small Business;Furniture;Office Furnishings;Medium Box;DAX Value U-Channel Document Frames, Easel Back;0.54;United States;South;Florida;Port Charlotte;33952;10/04/15;15/04/15;-180.152;5;26.66;89148
25650;Low;0.09;2.62;0.8;2684;Edna Michael;Regular Air;Small Business;Office Supplies;Rubber Bands;Wrap Bag;Staples Metal Binder Clips;0.39;United States;South;Florida;Port Charlotte;33952;10/04/15;12/04/15;8.388;12;29.55;89148
25651;Low;0.03;65.99;8.8;2684;Edna Michael;Regular Air;Small Business;Technology;Telephones and Communication;Small Box;6120;0.58;United States;South;Florida;Port Charlotte;33952;10/04/15;10/04/15;9.9399;21;1237.4;89148
21114;High;0;7.38;11.51;2685;Kathryn Wolfe;Regular Air;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;GBC Plastic Binding Combs;0.36;United States;East;New York;Plainview;11803;04/04/15;05/04/15;-66.171;2;17.64;89147
23299;Critical;0.09;3.75;0.5;2689;Marlene Gray;Regular Air;Home Office;Office Supplies;Labels;Small Box;Avery 496;0.37;United States;East;New Jersey;Clifton;7011;04/05/15;06/05/15;51.2187;21;74.23;90624
23298;Critical;0.01;30.98;9.18;2693;Lloyd Cannon;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1951;0.4;United States;East;Vermont;Bennington;5201;04/05/15;04/05/15;380.468;20;627.19;90624
18354;Critical;0.05;107.53;5.81;2696;Sally Dunn;Regular Air;Home Office;Furniture;Office Furnishings;Medium Box;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";0.65;United States;South;Alabama;Tuscaloosa;35401;05/03/15;06/03/15;-89.418;6;612.92;87676
19506;Critical;0.04;1.74;4.08;2697;Ricky W Clements;Regular Air;Corporate;Furniture;Office Furnishings;Small Pack;Eldon Regeneration Recycled Desk Accessories, Smoke;0.53;United States;South;Alabama;Vestavia Hills;35216;23/02/15;25/02/15;9.252;16;29.08;87678
19507;Critical;0.01;119.99;56.14;2697;Ricky W Clements;Delivery Truck;Corporate;Technology;Office Machines;Jumbo Box;Hewlett-Packard 2600DN Business Color Inkjet Printer;0.39;United States;South;Alabama;Vestavia Hills;35216;23/02/15;24/02/15;-1197.042;21;2569.57;87678
21580;Critical;0.06;4.98;4.95;2699;Marcia Greenberg;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Cardinal Holdit Business Card Pockets;0.37;United States;West;Arizona;Bullhead City;86442;22/05/15;24/05/15;-103.224;16;78.99;87677
20983;Not Specified;0.04;70.98;26.74;2699;Marcia Greenberg;Delivery Truck;Corporate;Furniture;Bookcases;Jumbo Box;Hon Metal Bookcases, Black;0.6;United States;West;Arizona;Bullhead City;86442;08/04/15;10/04/15;-84.6288;19;1345.33;87679
24151;Critical;0.06;3.6;2.2;2704;Juan Gold;Regular Air;Consumer;Office Supplies;Paper;Wrap Bag;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";0.39;United States;South;Florida;Pensacola;32503;30/04/15;02/05/15;2755.6422;4;15.19;91407
21979;Low;0.03;13.48;4.51;2704;Juan Gold;Express Air;Consumer;Office Supplies;Storage & Organization;Small Box;Tenex Personal Project File with Scoop Front Design, Black;0.59;United States;South;Florida;Pensacola;32503;30/04/15;04/05/15;-256.018;4;59.49;91408
18898;Medium;0.07;60.97;4.5;2709;Stanley Steele;Regular Air;Consumer;Office Supplies;Appliances;Small Box;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;0.56;United States;East;Maryland;Ellicott City;21042;28/05/15;30/05/15;-41.77;1;57.84;89240
18899;Medium;0;90.98;56.2;2709;Stanley Steele;Regular Air;Consumer;Furniture;Office Furnishings;Medium Box;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;0.74;United States;East;Maryland;Ellicott City;21042;28/05/15;30/05/15;-1014.11;15;1425.71;89240
18855;Critical;0.07;2.88;0.5;2713;Lynda Banks;Regular Air;Corporate;Office Supplies;Labels;Small Box;Avery 492;0.39;United States;Central;Michigan;Kalamazoo;49001;21/06/15;24/06/15;17.4294;9;25.26;88701
18856;Critical;0.03;348.21;40.19;2713;Lynda Banks;Delivery Truck;Corporate;Furniture;Tables;Jumbo Box;Bretford CR4500 Series Slim Rectangular Table;0.62;United States;Central;Michigan;Kalamazoo;49001;21/06/15;22/06/15;-178.8696;2;736.16;88701
21690;Low;0.01;29.89;1.99;2715;Becky Farmer;Regular Air;Corporate;Technology;Computer Peripherals;Small Pack;Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS;0.5;United States;Central;Michigan;Lansing;48911;12/01/15;16/01/15;-74.64;1;31.96;88702
21863;Critical;0.1;6.74;1.72;2718;Caroline Stone;Regular Air;Consumer;Office Supplies;Paper;Wrap Bag;Memo Book, 100 Message Capacity, 5 3/8” x 11”;0.35;United States;Central;Illinois;Lansing;60438;01/03/15;03/03/15;65.41;15;98.17;89394
21399;Critical;0;40.48;19.99;2720;Donna Block;Regular Air;Small Business;Technology;Computer Peripherals;Small Box;Keytronic Designer 104- Key Black Keyboard;0.77;United States;South;Georgia;Dalton;30721;16/06/15;17/06/15;-25.634;6;264.95;88766
19907;Critical;0.06;4.98;7.44;2724;Erika Clapp;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1922;0.36;United States;South;Tennessee;Chattanooga;37421;01/05/15;02/05/15;-37.562;10;53.21;88959
19908;Critical;0.01;6.48;7.37;2724;Erika Clapp;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 210;0.37;United States;South;Tennessee;Chattanooga;37421;01/05/15;03/05/15;-449.694;18;122.8;88959
22612;Not Specified;0.05;28.15;6.17;2725;Katharine Hudson;Regular Air;Home Office;Office Supplies;Pens & Art Supplies;Small Pack;Boston Model 1800 Electric Pencil Sharpener, Gray;0.55;United States;South;Tennessee;Clarksville;37042;17/01/15;18/01/15;-66.248;10;282.38;88958
21422;Low;0.08;230.98;23.78;2729;Penny O Caldwell;Delivery Truck;Consumer;Furniture;Tables;Jumbo Box;Bush® Cubix Conference Tables, Fully Assembled;0.6;United States;West;Washington;Bellingham;98226;06/03/15;10/03/15;501.69;4;924.8;88114
19819;Not Specified;0.05;100.98;7.18;2737;Rachel Bates;Regular Air;Small Business;Technology;Computer Peripherals;Small Box;Logitech Cordless Elite Duo;0.4;United States;East;Vermont;Rutland;5701;22/04/15;24/04/15;566.6073;8;821.17;89018
18790;Medium;0.03;15.31;8.78;2737;Rachel Bates;Regular Air;Small Business;Office Supplies;Storage & Organization;Small Box;Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black;0.57;United States;East;Vermont;Rutland;5701;01/06/15;02/06/15;-57.56;12;194.08;89019
24278;Critical;0.02;33.98;1.99;2738;Sherri Kramer;Regular Air;Small Business;Technology;Computer Peripherals;Small Pack;Imation Neon 80 Minute CD-R Spindle, 50/Pack;0.45;United States;East;Vermont;South Burlington;5403;13/04/15;15/04/15;164.0613;7;237.77;89017
19987;Low;0.01;35.99;5.99;2741;Megan York;Regular Air;Small Business;Technology;Telephones and Communication;Wrap Bag;Accessory41;0.38;United States;West;Idaho;Caldwell;83605;12/03/15;19/03/15;218.2332;10;316.28;89481
21323;Medium;0.01;220.98;64.66;2745;Arnold Gay;Delivery Truck;Corporate;Furniture;Bookcases;Jumbo Box;Bush Cubix Collection Bookcases, Fully Assembled;0.62;United States;West;Arizona;Chandler;85224;18/03/15;19/03/15;1049.03;11;2591.09;86184
4949;Medium;0.08;9.98;12.52;2747;Brian Grady;Regular Air;Corporate;Furniture;Office Furnishings;Small Box;Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak;0.57;United States;East;New York;New York City;10115;05/02/15;07/02/15;-102.93;15;150.24;35200
3323;Medium;0.01;220.98;64.66;2747;Brian Grady;Delivery Truck;Corporate;Furniture;Bookcases;Jumbo Box;Bush Cubix Collection Bookcases, Fully Assembled;0.62;United States;East;New York;New York City;10115;18/03/15;19/03/15;1049.03;44;10364.36;23751
23271;Critical;0.02;161.55;19.99;2750;Allen Nash;Regular Air;Small Business;Office Supplies;Storage & Organization;Small Box;Fellowes Super Stor/Drawer® Files;0.66;United States;South;Virginia;Waynesboro;22980;08/03/15;08/03/15;664.518;4;657.61;91424
21630;Medium;0.08;22.01;5.53;2760;Evan Adkins;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Boston 16801 Nautilus™ Battery Pencil Sharpener;0.59;United States;East;Connecticut;Waterbury;6708;22/04/15;24/04/15;105.7;11;241.97;90724
21629;Medium;0.02;29.74;6.64;2764;Arnold Johnson;Regular Air;Corporate;Office Supplies;Storage & Organization;Small Box;Acco Perma® 2700 Stacking Storage Drawers;0.7;United States;East;New Jersey;Hackensack;7601;22/04/15;22/04/15;-21.06;4;120.81;90724
26156;Low;0.03;5.85;2.27;2765;Tracy Schultz;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;Dixon My First Ticonderoga Pencil, #2;0.56;United States;East;New Jersey;Lindenwold;8021;28/05/15;30/05/15;-5.08;7;41.4;90725
23342;Critical;0.02;11.55;2.36;2770;Joel Burnette;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 309;0.55;United States;South;Georgia;Dunwoody;30338;08/03/15;10/03/15;1289.382;14;159.53;88975
26157;High;0.07;177.98;0.99;2771;Kevin Wolfe;Regular Air;Corporate;Office Supplies;Appliances;Small Box;Kensington 7 Outlet MasterPiece Power Center;0.56;United States;South;Georgia;East Point;30344;13/06/15;13/06/15;-191.548;3;536.29;88974
24523;Not Specified;0.1;5.18;5.74;2773;Christina Zhu;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Wilson Jones Impact Binders;0.36;United States;West;California;Dublin;94568;26/03/15;28/03/15;-29.003;2;10.96;91584
20956;Low;0.07;574.74;24.49;2775;Theodore Rubin;Regular Air;Consumer;Technology;Office Machines;Large Box;Polycom ViaVideo™ Desktop Video Communications Unit;0.37;United States;Central;Illinois;Franklin Park;60131;30/01/15;04/02/15;2860.9332;8;4146.28;91229
24122;Critical;0.03;350.98;30;2776;April Henson;Delivery Truck;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;0.61;United States;East;Maryland;Gaithersburg;20877;12/01/15;15/01/15;2692.4421;11;3902.09;91228
24123;Critical;0.04;1.68;1;2776;April Henson;Regular Air;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;Prang Dustless Chalk Sticks;0.35;United States;East;Maryland;Gaithersburg;20877;12/01/15;14/01/15;2.0672;8;14.18;91228
20097;High;0.05;205.99;8.99;2778;Alison Jones;Express Air;Consumer;Technology;Telephones and Communication;Small Box;Talkabout T8097;0.58;United States;South;North Carolina;Wilmington;28403;11/02/15;12/02/15;111.0525;12;2118.99;87160
20098;High;0.08;205.99;8.99;2778;Alison Jones;Regular Air;Consumer;Technology;Telephones and Communication;Small Box;TimeportP7382;0.56;United States;South;North Carolina;Wilmington;28403;11/02/15;12/02/15;-1963.752;5;837.64;87160
21707;Critical;0.01;35.99;5.99;2779;Jacob Burgess;Regular Air;Corporate;Technology;Telephones and Communication;Wrap Bag;Accessory41;0.38;United States;South;North Carolina;Wilson;27893;11/06/15;12/06/15;-60.704;11;345.07;87161
22095;Low;0.09;2.16;6.05;2781;Kelly Byers;Regular Air;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;Peel & Stick Add-On Corner Pockets;0.37;United States;West;Oregon;Woodburn;97071;31/01/15;04/02/15;-37.789;2;5.48;87162
22096;Low;0.03;808.49;55.3;2781;Kelly Byers;Delivery Truck;Consumer;Technology;Office Machines;Jumbo Drum;Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers;0.4;United States;West;Oregon;Woodburn;97071;31/01/15;07/02/15;7576.11;11;8201.33;87162
22097;Low;0;6.48;8.19;2781;Kelly Byers;Regular Air;Consumer;Office Supplies;Paper;Small Box;Xerox 217;0.37;United States;West;Oregon;Woodburn;97071;31/01/15;07/02/15;-43.26;3;22.67;87162
21587;Not Specified;0.01;47.98;3.61;2787;Rodney Kearney;Express Air;Consumer;Technology;Computer Peripherals;Small Pack;DS/HD IBM Formatted Diskettes, 200/Pack - Staples;0.71;United States;South;Louisiana;Metairie;70003;12/03/15;13/03/15;-44.436;8;393.98;91316
19860;Critical;0.09;2.88;0.7;2791;Dawn Larson;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 346;0.56;United States;Central;Michigan;Madison Heights;48071;15/01/15;15/01/15;4.85;7;19.29;88758
18361;Medium;0.06;2.61;0.5;2794;Connie Bunn;Regular Air;Corporate;Office Supplies;Labels;Small Box;Avery 479;0.39;United States;Central;Iowa;Marshalltown;50158;20/03/15;22/03/15;3.5949;2;5.21;87554
18895;High;0.07;4.76;0.88;2794;Connie Bunn;Regular Air;Corporate;Office Supplies;Paper;Wrap Bag;Wirebound Voice Message Log Book;0.39;United States;Central;Iowa;Marshalltown;50158;07/06/15;07/06/15;15.8148;5;22.92;87555
19486;Low;0.04;3.57;4.17;2795;Harry Burns;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Barrel Sharpener;0.59;United States;Central;Iowa;Mason City;50401;26/01/15;28/01/15;-69.91;8;30.9;87556
19487;Low;0.05;200.99;4.2;2795;Harry Burns;Regular Air;Corporate;Technology;Telephones and Communication;Small Box;2160i;0.59;United States;Central;Iowa;Mason City;50401;26/01/15;30/01/15;1630.5252;14;2363.08;87556
19488;Low;0.07;195.99;8.99;2795;Harry Burns;Regular Air;Corporate;Technology;Telephones and Communication;Small Box;A1228;0.58;United States;Central;Iowa;Mason City;50401;26/01/15;26/01/15;-457.16;2;328.45;87556
23351;Medium;0.02;30.44;1.49;2796;Cindy McLeod;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Premier Elliptical Ring Binder, Black;0.37;United States;Central;Iowa;Sioux City;51106;21/01/15;23/01/15;266.7609;12;386.61;87553
22787;Medium;0;5.02;5.14;2797;Cameron Kendall;Regular Air;Consumer;Technology;Computer Peripherals;Small Pack;Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack;0.79;United States;East;Pennsylvania;Pittsburgh;15122;10/01/15;11/01/15;-159.3028;8;43.94;87552
23350;Medium;0.02;4.91;0.5;2797;Cameron Kendall;Regular Air;Corporate;Office Supplies;Labels;Small Box;Avery 508;0.36;United States;East;Pennsylvania;Pittsburgh;15122;21/01/15;22/01/15;29.8839;9;43.31;87553
20618;Low;0;17.52;8.17;2801;Jimmy Wang;Regular Air;Home Office;Office Supplies;Appliances;Medium Box;Bionaire 99.97% HEPA Air Cleaner;0.5;United States;West;Arizona;Chandler;85224;28/06/15;03/07/15;52.764;15;284.34;91049
18070;Medium;0.07;500.98;28.14;2803;Catherine Dorsey Burnett;Delivery Truck;Small Business;Technology;Office Machines;Jumbo Drum;Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers;0.38;United States;West;California;East Los Angeles;90022;05/02/15;06/02/15;2699.9838;10;3913.02;86227
18071;Medium;0.1;178.47;19.99;2803;Catherine Dorsey Burnett;Regular Air;Small Business;Office Supplies;Storage & Organization;Small Box;Hot File® 7-Pocket, Floor Stand;0.55;United States;West;California;East Los Angeles;90022;05/02/15;07/02/15;-170.98;1;180.14;86227
24604;Medium;0.07;30.56;2.99;2813;Marjorie Burnette;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Surelock™ Post Binders;0.35;United States;South;Tennessee;Cleveland;37311;07/02/15;07/02/15;-95.6186;12;364.92;88819
24044;High;0.05;4.71;0.7;2817;Paul W French;Express Air;Corporate;Office Supplies;Rubber Bands;Wrap Bag;Plymouth Boxed Rubber Bands by Plymouth;0.8;United States;East;Ohio;Newark;43055;01/06/15;02/06/15;-2.376;2;12.16;89743
24045;High;0.04;55.99;1.25;2817;Paul W French;Express Air;Corporate;Technology;Telephones and Communication;Small Pack;Accessory32;0.35;United States;East;Ohio;Newark;43055;01/06/15;02/06/15;-18.3216;3;147.56;89743
24373;Low;0.08;6.48;2.74;2820;Laurence Simon;Regular Air;Home Office;Technology;Computer Peripherals;Small Pack;Sony MFD2HD Formatted Diskettes, 10/Pack;0.71;United States;Central;Missouri;Oakville;63129;10/05/15;12/05/15;-82.64;18;113.68;87899
24746;Not Specified;0.1;22.01;5.53;2820;Laurence Simon;Regular Air;Home Office;Office Supplies;Pens & Art Supplies;Small Pack;Boston 16801 Nautilus™ Battery Pencil Sharpener;0.59;United States;Central;Missouri;Oakville;63129;14/01/15;15/01/15;31.59;14;281.75;87900
23803;Low;0.02;21.98;2.87;2823;Max Hurley;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;0.55;United States;West;Nevada;North Las Vegas;89031;30/04/15;02/05/15;165.6345;11;240.05;87240
22660;Low;0.02;27.48;4;2825;Carole Rosen;Regular Air;Consumer;Technology;Computer Peripherals;Small Box;Belkin MediaBoard 104- Keyboard;0.75;United States;West;Idaho;Boise;83701;20/05/15;27/05/15;19.308;3;87.21;89497
22661;Low;0.08;10.06;2.06;2825;Carole Rosen;Regular Air;Consumer;Office Supplies;Paper;Wrap Bag;Riverleaf Stik-Withit® Designer Note Cubes®;0.39;United States;West;Idaho;Boise;83701;20/05/15;24/05/15;0.33;4;40.15;89497
24607;High;0.05;11.29;5.03;2828;Monica Howard;Regular Air;Corporate;Office Supplies;Storage & Organization;Small Box;X-Rack™ File for Hanging Folders;0.59;United States;West;California;El Centro;92243;19/02/15;21/02/15;-35.26;8;90.46;87720
23431;Medium;0.07;39.48;1.99;2828;Monica Howard;Regular Air;Corporate;Technology;Computer Peripherals;Small Pack;80 Minute CD-R Spindle, 100/Pack - Staples;0.54;United States;West;California;El Centro;92243;01/06/15;02/06/15;322.2507;12;467.03;87721
20594;Not Specified;0.03;140.98;36.09;2833;Tim Connolly;Delivery Truck;Small Business;Furniture;Bookcases;Jumbo Box;Sauder Forest Hills Library, Woodland Oak Finish;0.77;United States;Central;Minnesota;Inver Grove Heights;55076;25/03/15;27/03/15;-221.5;4;608.81;91030
20595;Not Specified;0.08;65.99;8.99;2833;Tim Connolly;Regular Air;Small Business;Technology;Telephones and Communication;Small Box;Talkabout T8367;0.56;United States;Central;Minnesota;Inver Grove Heights;55076;25/03/15;26/03/15;206.352;15;808.61;91030
19191;High;0.07;51.98;10.17;2837;Leslie Hawley;Regular Air;Home Office;Technology;Office Machines;Medium Box;Canon MP25DIII Desktop Whisper-Quiet Printing Calculator;0.37;United States;Central;Oklahoma;Tulsa;74133;08/03/15;10/03/15;439.7853;13;637.37;89801
